Rychnovek | 552 25 
Říkov | 552 03 
Sendraž | 549 01 
Slatina nad Úpou | 549 47 
Slavětín nad Metují | 549 01 
Slavoňov | 549 01 
Stárkov | 549 36 
Studnice | 549 48 
Suchý Důl | 549 62 
Šestajovice | 551 01 
Šonov | 549 71 
Teplice nad Metují | 549 57 
Velichovky | 552 11 
Velká Jesenice | 552 24 
Velké Petrovice | 549 54 
Velké Poříčí | 549 32 
Velký Třebešov | 552 02 
Vernéřovice | 549 82 
Vestec | 552 05 
Vlkov | 551 01 
Vršovka | 549 01 
Vysoká Srbská | 549 31 
Vysokov | 547 01 
Zábrodí | 549 41 
Zaloňov | 551 01 
Žďár nad Metují | 549 55 
Žďárky | 549 37 
Žernov | 552 03
- 
Albrechtice nad Orlicí | 517 22 
Bačetín | 518 01 
Bartošovice v Orlických horách | 517 61 
Bílý Újezd | 518 01 
Bohdašín | 518 01 
Bolehošť | 517 31 
Borohrádek | 517 24 
Borovnice | 517 41 
Bystré | 518 01 
Byzhradec | 518 01 
Častolovice | 517 50 
Čermná nad Orlicí | 517 25 
Černíkovice | 517 04 
České Meziříčí | 517 71 
Čestice | 517 41 
Deštné v Orlických horách | 517 91 
Dobré | 517 93 
Dobruška | 518 01 
Dobřany | 518 01 
Doudleby nad Orlicí | 517 42 
Hřibiny-Ledská | 517 41 
Chleny | 517 45 
Chlístov | 518 01 
Jahodov | 516 01 
Janov | 518 01 
Javornice | 517 11 
Kostelec nad Orlicí | 517 41 
Kostelecké Horky | 517 41 
Kounov | 517 92 
Králova Lhota | 517 71 
Krchleby | 517 41 
Kvasiny | 517 02 
Lhoty u Potštejna | 517 41 
Libel | 517 41 
Liberk | 517 12 
Lično | 517 35 
Lípa nad Orlicí | 517 21 
Lukavice | 516 03 
Lupenice | 517 41 
Mokré | 517 71 
Nová Ves | 517 21 
Očelice | 517 71 
Ohnišov | 517 84 
Olešnice | 517 36 
Olešnice v Orlických horách | 517 83 
Opočno | 517 73 
Orlické Záhoří | 517 64 
Osečnice | 517 03 
Pěčín | 517 57 
Podbřezí | 518 03 
Pohoří | 518 01 
Polom | 517 41 
Potštejn | 517 43 
Proruby | 517 41 
Přepychy | 517 32 
Rohenice | 517 71 
Rokytnice v Orlických horách | 517 61 
Rybná nad Zdobnicí | 517 55 
Rychnov nad Kněžnou | 516 01 
Říčky v Orlických horách | 517 61 
Sedloňov | 517 91 
Semechnice | 518 01 
Skuhrov nad Bělou | 517 03 
Slatina nad Zdobnicí | 517 56 
Sněžné | 518 01 
Solnice | 517 01 
Svídnice | 517 41 
Synkov-Slemeno | 516 01 
Trnov | 517 33 
Třebešov | 516 01 
Tutleky | 517 41 
Týniště nad Orlicí | 517 21 
Val | 518 01 
Vamberk | 517 54 
Voděrady | 517 34 
Vrbice | 517 41 
Záměl | 517 43 
Zdelov | 517 21 
Zdobnice | 516 01 
Žďár nad Orlicí | 517 23
- 
Batňovice | 542 37 
Bernartice | 542 04 
Bílá Třemešná | 544 72 
Bílé Poličany | 544 52 
Borovnice | 544 77 
Borovnička | 544 75 
Čermná | 543 77 
Černý Důl | 543 44 
Dolní Branná | 543 62 
Dolní Brusnice | 544 72 
Dolní Dvůr | 543 42 
Dolní Kalná | 543 74 
Dolní Lánov | 543 41 
Dolní Olešnice | 543 75 
Doubravice | 544 51 
Dubenec | 544 55 
Dvůr Králové nad Labem | 544 01 
Hajnice | 544 66 
Havlovice | 542 38 
Horní Brusnice | 544 74 
Horní Kalná | 543 71 
Horní Maršov | 542 26 
Horní Olešnice | 543 71 
Hostinné | 543 71 
Hřibojedy | 544 01 
Chotěvice | 543 76 
Choustníkovo Hradiště | 544 42 
Chvaleč | 542 11 
Janské Lázně | 542 25 
Jívka | 542 13 
Klášterská Lhota | 543 71 
Kocbeře | 544 64 
Kohoutov | 544 01 
Královec | 542 03 
Kuks | 544 43 
Kunčice nad Labem | 543 61 
Lampertice | 541 01 
Lánov | 543 41 
Lanžov | 544 01 
Libňatov | 542 36 
Libotov | 544 01 
Litíč | 544 01 
Malá Úpa | 542 27 
Malé Svatoňovice | 542 34 
Maršov u Úpice | 542 32 
Mladé Buky | 542 23 
Mostek | 544 75 
Nemojov | 544 61 
Pec pod Sněžkou | 542 21 
Pilníkov | 542 42 
Prosečné | 543 73 
Radvanice | 542 12 
Rtyně v Podkrkonoší | 542 33 
Rudník | 543 72 
Stanovice | 544 01 
Staré Buky | 541 01 
Strážné | 543 52 
Suchovršice | 542 32 
Svoboda nad Úpou | 542 24 
Špindlerův Mlýn | 543 51 
Trotina | 544 01 
Trutnov | 541 01 
Třebihošť | 544 01 
Úpice | 542 32 
Velké Svatoňovice | 542 35 
Velký Vřešťov | 544 54 
Vilantice | 544 01 
Vítězná | 544 62 
Vlčice | 541 01 
Vlčkovice v Podkrkonoší | 544 01 
Vrchlabí | 543 01 
Zábřezí-Řečice | 544 01 
Zdobín | 544 01 
Zlatá Olešnice | 541 01 
Žacléř | 542 01
- 
Běstvina | 538 45 
Biskupice | 538 43 
Bítovany | 538 51 
Bojanov | 538 26 
Bor u Skutče | 539 44 
Bořice | 538 62 
Bousov | 538 43 
Bylany | 538 01 
Ctětín | 538 25 
Čankovice | 538 62 
České Lhotice | 538 25 
Dědová | 539 01 
Dolní Bezděkov | 538 62 
Dřenice | 537 01 
Dvakačovice | 538 62 
Hamry | 539 01 
Heřmanův Městec | 538 03 
Hlinsko | 539 01 
Hluboká | 539 73 
Hodonín | 538 25 
Holetín | 539 71 
Honbice | 538 62 
Horka | 538 51 
Horní Bradlo | 539 53 
Hošťalovice | 538 03 
Hrochův Týnec | 538 62 
Hroubovice | 538 54 
Chrast | 538 51 
Chroustovice | 538 63 
Chrudim | 537 01 
Jeníkov | 539 01 
Jenišovice | 538 64 
Kameničky | 539 41 
Kladno | 539 01 
Klešice | 538 03 
Kněžice | 538 43 
Kočí | 538 61 
Kostelec u Heřmanova Městce | 538 03 
Krásné | 538 25 
Krouna | 539 43 
Křižanovice | 538 21 
Lány | 537 01 
Leštinka | 539 73 
Libkov | 538 25 
Liboměřice | 538 21 
Licibořice | 538 23 
Lipovec | 538 43 
Lozice | 538 54 
Lukavice | 538 21 
Luže | 538 54 
Míčov-Sušice | 538 03 
Miřetice | 539 55 
Mladoňovice | 538 21 
Morašice | 538 02 
Mrákotín | 539 01 
Nabočany | 538 62 
Načešice | 538 03 
Nasavrky | 538 25 
Orel | 538 21 
Ostrov | 538 63 
Otradov | 539 43 
Perálec | 539 44 
Podhořany u Ronova | 538 41 
Pokřikov | 539 01 
Prachovice | 538 04 
Proseč | 539 44 
Prosetín | 539 76 
Předhradí | 539 74 
Přestavlky | 538 62 
Rabštejnská Lhota | 537 01 
Raná | 539 72 
Ronov nad Doubravou | 538 42 
Rosice | 538 34 
Rozhovice | 538 03 
Řestoky | 538 51 
Seč | 538 07 
Skuteč | 539 73 
Slatiňany | 538 21 
Smrček | 538 51 
Sobětuchy | 537 01 
Stolany | 538 03 
Střemošice | 538 54 
Studnice | 539 01 
Svídnice | 538 24 
Svratouch | 539 42 
Tisovec | 539 73 
Trhová Kamenice | 539 52 
Trojovice | 538 33 
Třemošnice | 538 43 
Třibřichy | 537 01 
Tuněchody | 537 01 
Úherčice | 538 03 
Úhřetice | 538 32 
Vápenný Podol | 538 03 
Včelákov | 539 57 
Vejvanovice | 538 62 
Vítanov | 539 01 
Vojtěchov | 539 01 
Vortová | 539 61 
Vrbatův Kostelec | 539 56 
Všeradov | 539 01 
Vysočina | 539 01 
Vyžice | 538 03 
Zaječice | 538 35 
Zájezdec | 538 51 
Zderaz | 539 44 
Žlebské Chvalovice | 538 43 
Žumberk | 538 36
- 
Barchov | 530 02 
Bezděkov | 535 01 
Borek | 534 01 
Brloh | 535 01 
Břehy | 535 01 
Bukovina nad Labem | 533 52 
Bukovina u Přelouče | 535 01 
Bukovka | 533 41 
Býšť | 533 22 
Časy | 534 01 
Čeperka | 533 45 
Čepí | 533 32 
Černá u Bohdanče | 533 41 
Dašice | 533 03 
Dolany | 533 45 
Dolní Roveň | 533 71 
Dolní Ředice | 533 75 
Dříteč | 533 05 
Dubany | 530 02 
Hlavečník | 533 15 
Holice | 534 01 
Holotín | 535 01 
Horní Jelení | 533 74 
Horní Ředice | 533 75 
Hrobice | 533 52 
Choltice | 533 61 
Choteč | 533 04 
Chrtníky | 535 01 
Chvaletice | 533 12 
Chvojenec | 534 01 
Chýšť | 533 16 
Jankovice | 535 01 
Jaroslav | 534 01 
Jedousov | 535 01 
Jeníkovice | 535 01 
Jezbořice | 530 02 
Kasalice | 533 41 
Kladruby nad Labem | 533 12 
Kojice | 533 12 
Kostěnice | 530 02 
Křičeň | 533 41 
Kunětice | 533 04 
Labské Chrčice | 281 26 
Lány u Dašic | 530 02 
Lázně Bohdaneč | 533 41 
Libišany | 533 45 
Lipoltice | 533 64 
Litošice | 535 01 
Malé Výkleky | 533 16 
Mikulovice | 530 02 
Mokošín | 535 01 
Morašice | 535 01 
Moravany | 533 72 
Němčice | 533 52 
Neratov | 533 41 
Opatovice nad Labem | 533 45 
Ostřešany | 530 02 
Ostřetín | 534 01 
Pardubice I | 530 02 
Pardubice II | 530 09 
Pardubice III | 530 12 
Pardubice IV | 530 03 
Pardubice V | 530 02 
Pardubice VI | 530 06 
Pardubice VII | 533 53 
Pardubice VIII | 530 02 
Plch | 533 45 
Poběžovice u Holic | 534 01 
Poběžovice u Přelouče | 535 01 
Podůlšany | 533 45 
Pravy | 533 41 
Přelouč | 535 01 
Přelovice | 533 41 
Přepychy | 533 16 
Ráby | 533 52 
Rohovládova Bělá | 533 43 
Rohoznice | 533 41 
Rokytno | 533 04 
Rybitví | 533 54 
Řečany nad Labem | 533 13 
Selmice | 535 01 
Semín | 535 01 
Sezemice | 533 04 
Slepotice | 530 02 
Sopřeč | 533 16 
Sovolusky | 535 01 
Spojil | 530 02 
Srch | 533 52 
Srnojedy | 530 02 
Staré Hradiště | 533 52 
Staré Jesenčany | 530 02 
Staré Ždánice | 533 44 
Starý Mateřov | 530 02 
Stéblová | 533 45 
Stojice | 535 01 
Strašov | 533 16 
Svinčany | 535 01 
Svojšice | 533 62 
Tetov | 533 16 
Trnávka | 535 01 
Trusnov | 534 01 
Třebosice | 530 02 
Turkovice | 533 63 
Uhersko | 533 73 
Úhřetická Lhota | 530 02 
Újezd u Přelouče | 533 16 
Újezd u Sezemic | 533 04 
Urbanice | 535 01 
Valy | 535 01 
Vápno | 533 16 
Veliny | 534 01 
Veselí | 535 01 
Vlčí Habřina | 533 41 
Voleč | 533 41 
Vysoké Chvojno | 533 21 
Vyšehněvice | 533 41 
Zdechovice | 533 11 
Žáravice | 533 16 
Živanice | 533 42
- 
Banín | 568 02 
Bělá nad Svitavou | 569 05 
Bělá u Jevíčka | 569 43 
Benátky | 570 01 
Bezděčí u Trnávky | 569 43 
Biskupice | 569 43 
Bohuňov | 569 04 
Bohuňovice | 570 01 
Borová | 569 82 
Borušov | 571 01 
Brněnec | 569 04 
Březina | 569 23 
Březinky | 569 43 
Březiny | 572 01 
Březová nad Svitavou | 569 02 
Budislav | 569 65 
Bystré | 569 92 
Cerekvice nad Loučnou | 569 53 
Čistá | 569 56 
Desná | 570 01 
Dětřichov | 568 02 
Dětřichov u Moravské Třebové | 571 01 
Dlouhá Loučka | 569 43 
Dolní Újezd | 569 61 
Gruna | 571 01 
Hartinkov | 569 43 
Hartmanice | 569 92 
Horky | 570 01 
Horní Újezd | 570 01 
Hradec nad Svitavou | 569 01 
Chmelík | 570 01 
Chornice | 569 42 
Chotěnov | 570 01 
Chotovice | 570 01 
Chrastavec | 569 04 
Janov | 569 55 
Janůvky | 569 43 
Jaroměřice | 569 44 
Jarošov | 569 66 
Javorník | 568 02 
Jedlová | 569 91 
Jevíčko | 569 43 
Kamenec u Poličky | 572 01 
Kamenná Horka | 568 02 
Karle | 568 02 
Koclířov | 569 11 
Korouhev | 569 93 
Koruna | 563 01 
Křenov | 569 22 
Kukle | 568 02 
Kunčina | 569 24 
Květná | 572 01 
Lavičné | 569 04 
Linhartice | 571 01 
Litomyšl | 570 01 
Lubná | 569 63 
Makov | 570 01 
Malíkov | 571 01 
Městečko Trnávka | 569 41 
Mikuleč | 568 02 
Mladějov na Moravě | 569 35 
Morašice | 569 51 
Moravská Třebová | 571 01 
Nedvězí | 569 92 
Němčice | 561 18 
Nová Sídla | 570 01 
Nová Ves u Jarošova | 570 01 
Oldřiš | 569 82 
Opatov | 569 12 
Opatovec | 568 02 
Osík | 569 67 
Pohledy | 568 02 
Polička | 572 01 
Pomezí | 569 71 
Poříčí u Litomyšle | 570 01 
Příluka | 539 44 
Pustá Kamenice | 569 82 
Pustá Rybná | 572 01 
Radiměř | 569 07 
Radkov | 571 01 
Rohozná | 569 72 
Rozhraní | 569 03 
Rozstání | 571 01 
Rudná | 569 04 
Rychnov na Moravě | 569 34 
Řídký | 570 01 
Sádek | 572 01 
Sebranice | 569 62 
Sedliště | 570 01 
Sklené | 568 02 
Slatina | 569 43 
Sloupnice | 565 53 
Staré Město | 569 32 
Stašov | 572 01 
Strakov | 570 01 
Suchá Lhota | 570 01 
Svitavy | 568 02 
Svojanov | 569 73 
Široký Důl | 572 01 
Študlov | 569 04 
Telecí | 569 94 
Trpín | 569 74 
Trstěnice | 569 57 
Tržek | 570 01 
Třebařov | 569 33 
Újezdec | 570 01 
Útěchov | 571 01 
Vendolí | 569 14 
Vidlatá Seč | 570 01 
Víska u Jevíčka | 569 43 
Vítějeves | 569 06 
Vlčkov | 560 02 
Vranová Lhota | 571 01 
Vrážné | 569 43 
Vysoká | 569 43 
Želivsko | 569 04
- 
Albrechtice | 563 01 
Anenská Studánka | 563 01 
Běstovice | 565 01 
Bošín | 565 01 
Brandýs nad Orlicí | 561 12 
Bučina | 566 01 
Bystřec | 561 54 
Cotkytle | 561 32 
Čenkovice | 561 64 
Červená Voda | 561 61 
Česká Rybná | 561 85 
Česká Třebová | 560 02 
České Heřmanice | 565 52 
České Libchavy | 561 14 
České Petrovice | 564 01 
Damníkov | 561 23 
Dlouhá Třebová | 561 17 
Dlouhoňovice | 564 01 
Dobříkov | 566 01 
Dolní Čermná | 561 53 
Dolní Dobrouč | 561 02 
Dolní Morava | 561 69 
Džbánov | 566 01 
Hejnice | 564 01 
Helvíkovice | 564 01 
Hnátnice | 561 01 
Horní Čermná | 561 56 
Horní Heřmanice | 561 33 
Horní Třešňovec | 563 01 
Hrádek | 562 01 
Hrušová | 565 55 
Choceň | 565 01 
Jablonné nad Orlicí | 561 64 
Jamné nad Orlicí | 561 65 
Javorník | 566 01 
Jehnědí | 562 01 
Kameničná | 564 01 
Klášterec nad Orlicí | 561 82 
Koldín | 565 01 
Kosořín | 565 01 
Králíky | 788 33 
Krasíkov | 563 01 
Kunvald | 561 81 
Lanškroun | 563 01 
Leština | 539 44 
Letohrad | 561 51 
Libecina | 566 01 
Libchavy | 561 16 
Lichkov | 561 68 
Líšnice | 561 84 
Lubník | 563 01 
Lukavice | 561 51 
Luková | 561 23 
Mistrovice | 561 64 
Mladkov | 561 67 
Mostek | 565 01 
Nasavrky | 565 01 
Nekoř | 561 63 
Nové Hrady | 539 45 
Orlické Podhůří | 562 01 
Orličky | 561 55 
Ostrov | 561 22 
Oucmanice | 562 01 
Pastviny | 564 01 
Petrovice | 563 01 
Písečná | 561 70 
Plchovice | 565 01 
Podlesí | 562 01 
Přívrat | 560 02 
Pustina | 566 01 
Radhošť | 534 01 
Rudoltice | 561 25 
Rybník | 560 02 
Řepníky | 538 65 
Řetová | 561 41 
Řetůvka | 561 41 
Sázava | 563 01 
Seč | 562 01 
Semanín | 560 02 
Skořenice | 565 01 
Slatina | 566 01 
Sobkovice | 561 64 
Sopotnice | 561 15 
Sruby | 565 44 
Stradouň | 538 63 
Strážná | 563 01 
Studené | 561 64 
Sudislav nad Orlicí | 562 01 
Sudslava | 561 13 
Svatý Jiří | 565 01 
Šedivec | 564 01 
Tatenice | 561 31 
Těchonín | 561 66 
Tisová | 566 01 
Trpík | 563 01 
Třebovice | 561 24 
Týnišťko | 566 01 
Újezd u Chocně | 565 01 
Ústí nad Orlicí | 562 01 
Velká Skrovnice | 562 01 
Verměřovice | 561 52 
Vinary | 538 63 
Voděrady | 566 01 
Vraclav | 565 42 
Vračovice-Orlov | 566 01 
Výprachtice | 561 34 
Vysoké Mýto | 566 01 
Zádolí | 566 01 
Záchlumí | 561 86 
Zálší | 565 01 
Zámrsk | 565 43 
Zářecká Lhota | 565 01 
Žamberk | 564 01 
Žampach | 564 01 
Žichlínek | 563 01
- 
Bačkov | 582 91 
Bartoušov | 580 01 
Bělá | 584 01 
Bezděkov | 583 01 
Bojiště | 584 01 
Boňkov | 582 55 
Borek | 582 82 
Břevnice | 580 01 
Čachotín | 583 01 
Čečkovice | 583 01 
Česká Bělá | 582 61 
Číhošť | 582 87 
Dlouhá Ves | 582 22 
Dolní Krupá | 582 71 
Dolní Město | 582 33 
Dolní Sokolovec | 583 01 
Druhanov | 582 91 
Golčův Jeníkov | 582 82 
Habry | 582 81 
Havlíčkova Borová | 582 23 
Havlíčkův Brod | 580 01 
Herálec | 582 55 
Heřmanice | 582 82 
Hněvkovice | 582 94 
Horní Krupá | 580 01 
Horní Paseka | 584 01 
Hradec | 584 01 
Hurtova Lhota | 580 01 
Chotěboř | 583 01 
Chrtníč | 582 82 
Chřenovice | 584 01 
Jedlá | 584 01 
Jeřišno | 582 74 
Jilem | 583 01 
Jitkov | 583 01 
Kámen | 582 42 
Kamenná Lhota | 582 92 
Klokočov | 583 01 
Knyk | 580 01 
Kochánov | 582 53 
Kojetín | 580 01 
Kouty | 584 01 
Kozlov | 584 01 
Kožlí | 582 93 
Kraborovice | 582 82 
Krásná Hora | 582 34 
Krátká Ves | 582 22 
Krucemburk | 582 66 
Kunemil | 582 91 
Květinov | 580 01 
Kyjov | 580 01 
Kynice | 584 01 
Lány | 583 01 
Ledeč nad Sázavou | 584 01 
Leškovice | 582 82 
Leština u Světlé | 582 86 
Libice nad Doubravou | 582 77 
Lípa | 582 57 
Lipnice nad Sázavou | 582 32 
Lučice | 582 35 
Malčín | 582 91 
Maleč | 582 76 
Michalovice | 580 01 
Modlíkov | 582 22 
Nejepín | 583 01 
Nová Ves u Chotěboře | 582 73 
Nová Ves u Leštiny | 582 82 
Nová Ves u Světlé | 582 91 
Okrouhlice | 582 31 
Okrouhlička | 582 53 
Olešenka | 582 22 
Olešná | 580 01 
Ostrov | 584 01 
Oudoleň | 582 24 
Ovesná Lhota | 582 91 
Pavlov | 584 01 
Podmoklany | 582 64 
Podmoky | 582 82 
Pohled | 582 21 
Pohleď | 582 91 
Prosíčka | 584 01 
Přibyslav | 582 22 
Příseka | 582 91 
Radostín | 580 01 
Rozsochatec | 582 72 
Rušinov | 583 01 
Rybníček | 582 82 
Sázavka | 582 44 
Sedletín | 583 01 
Skorkov | 582 53 
Skryje | 582 82 
Skuhrov | 582 41 
Slavětín | 582 63 
Slavíkov | 582 65 
Slavníč | 582 55 
Sloupno | 583 01 
Služátky | 582 91 
Sobíňov | 582 62 
Stříbrné Hory | 582 22 
Světlá nad Sázavou | 582 91 
Šlapanov | 582 51 
Štoky | 582 53 
Tis | 582 43 
Trpišovice | 584 01 
Uhelná Příbram | 582 45 
Úhořilka | 582 53 
Úsobí | 582 54 
Vepříkov | 583 01 
Veselý Žďár | 580 01 
Věž | 582 56 
Věžnice | 582 52 
Vilémov | 582 83 
Vilémovice | 584 01 
Víska | 583 01 
Vlkanov | 582 91 
Vysoká | 580 01 
Zvěstovice | 582 82 
Ždírec | 580 01 
Ždírec nad Doubravou | 582 63 
Žižkovo Pole | 582 22
- 
Arnolec | 588 27 
Batelov | 588 51 
Bílý Kámen | 588 41 
Bítovčice | 588 22 
Bohuslavice | 588 56 
Borovná | 588 56 
Boršov | 588 05 
Brtnice | 588 32 
Brtnička | 675 27 
Brzkov | 588 13 
Cejle | 588 51 
Cerekvička-Rosice | 588 33 
Černíč | 588 56 
Čížov | 586 01 
Dlouhá Brtnice | 588 34 
Dobronín | 588 12 
Dobroutov | 588 13 
Dolní Cerekev | 588 45 
Dolní Vilímeč | 588 56 
Doupě | 588 56 
Dudín | 588 05 
Dušejov | 588 05 
Dvorce | 588 51 
Dyjice | 588 56 
Hladov | 588 33 
Hodice | 589 01 
Hojkov | 588 05 
Horní Dubenky | 588 52 
Horní Myslová | 588 56 
Hostětice | 588 56 
Hrutov | 675 27 
Hubenov | 588 05 
Hybrálec | 586 01 
Jamné | 588 27 
Jersín | 588 25 
Jezdovice | 589 01 
Ježená | 588 41 
Jihlava | 586 01 
Jihlávka | 588 51 
Jindřichovice | 675 26 
Kalhov | 588 42 
Kaliště | 588 51 
Kamenice | 588 23 
Kamenná | 588 13 
Klatovec | 588 51 
Kněžice | 675 29 
Knínice | 588 56 
Kostelec | 588 61 
Kostelní Myslová | 588 56 
Kozlov | 588 21 
Krahulčí | 588 56 
Krasonice | 588 64 
Lhotka | 588 56 
Luka nad Jihlavou | 588 22 
Malý Beranov | 586 03 
Markvartice | 588 56 
Měšín | 586 01 
Milíčov | 588 05 
Mirošov | 588 05 
Mrákotín | 588 54 
Mysletice | 588 56 
Mysliboř | 588 62 
Nadějov | 588 27 
Nevcehle | 588 62 
Nová Říše | 588 65 
Olšany | 588 56 
Olší | 588 56 
Opatov | 588 05 
Ořechov | 588 62 
Otín | 588 33 
Panenská Rozsíčka | 589 01 
Panské Dubenky | 378 53 
Pavlov | 588 33 
Plandry | 588 41 
Polná | 588 13 
Puklice | 588 31 
Radkov | 588 56 
Rančířov | 586 01 
Rantířov | 588 41 
Rohozná | 588 44 
Rozseč | 588 66 
Růžená | 589 01 
Rybné | 588 27 
Řásná | 588 56 
Řídelov | 588 56 
Sedlatice | 588 56 
Sedlejov | 588 62 
Smrčná | 588 01 
Stáj | 588 27 
Stará Říše | 588 67 
Stonařov | 588 33 
Strachoňovice | 588 56 
Střítež | 588 11 
Suchá | 588 33 
Svojkovice | 588 56 
Šimanov | 588 42 
Švábov | 588 51 
Telč | 588 56 
Třešť | 589 01 
Třeštice | 588 56 
Urbanov | 588 62 
Ústí | 588 42 
Vanov | 588 56 
Vanůvek | 588 56 
Vápovice | 588 56 
Velký Beranov | 588 21 
Větrný Jeníkov | 588 42 
Věžnice | 588 27 
Věžnička | 588 13 
Vílanec | 588 35 
Volevčice | 588 56 
Vyskytná nad Jihlavou | 588 41 
Vysoké Studnice | 588 21 
Vystrčenovice | 588 56 
Záborná | 588 13 
Zadní Vydří | 588 56 
Zbilidy | 588 42 
Zbinohy | 588 42 
Zdeňkov | 588 56 
Zhoř | 588 26 
Zvolenovice | 588 56 
Žatec | 588 62 
Ždírec | 588 13
- 
Arneštovice | 394 21 
Bácovice | 393 01 
Bělá | 393 01 
Bohdalín | 394 91 
Bořetice | 394 21 
Bořetín | 394 70 
Božejov | 394 61 
Bratřice | 395 01 
Budíkov | 396 01 
Buřenice | 394 24 
Bystrá | 396 01 
Cetoraz | 394 11 
Čáslavsko | 394 26 
Častrov | 394 63 
Čejov | 396 01 
Čelistná | 393 01 
Černov | 393 01 
Černovice | 394 94 
Červená Řečice | 394 46 
Čížkov | 393 01 
Dehtáře | 393 01 
Dobrá Voda | 394 02 
Dobrá Voda u Pacova | 395 01 
Dubovice | 393 01 
Důl | 395 01 
Eš | 394 13 
Hojanovice | 396 01 
Hojovice | 394 94 
Horní Cerekev | 394 03 
Horní Rápotice | 396 01 
Horní Ves | 393 01 
Hořepník | 394 21 
Hořice | 396 01 
Humpolec | 396 01 
Chýstovice | 394 22 
Chyšná | 394 22 
Jankov | 393 01 
Ježov | 396 01 
Jiřice | 396 01 
Kaliště | 394 51 
Kámen | 394 13 
Kamenice nad Lipou | 394 70 
Kejžlice | 394 52 
Koberovice | 394 59 
Kojčice | 394 09 
Komorovice | 396 01 
Košetice | 394 22 
Krasíkovice | 393 01 
Křeč | 394 95 
Křelovice | 394 45 
Křešín | 394 24 
Leskovice | 394 14 
Lesná | 394 21 
Lhota-Vlasenice | 394 70 
Libkova Voda | 394 62 
Lidmaň | 394 94 
Litohošť | 394 14 
Lukavec | 394 26 
Martinice u Onšova | 394 22 
Mezilesí | 395 01 
Mezná | 393 01 
Mladé Bříště | 394 43 
Mnich | 394 92 
Moraveč | 393 01 
Mysletín | 396 01 
Nová Buková | 393 01 
Nová Cerekev | 394 15 
Nový Rychnov | 394 04 
Obrataň | 394 12 
Olešná | 393 01 
Ondřejov | 393 01 
Onšov | 394 22 
Pacov | 395 01 
Pavlov | 393 01 
Pelhřimov | 393 01 
Píšť | 396 01 
Počátky | 394 64 
Polesí | 394 68 
Pošná | 395 01 
Proseč | 396 01 
Proseč pod Křemešníkem | 393 01 
Putimov | 393 01 
Rodinov | 394 70 
Rovná | 394 21 
Rynárec | 394 01 
Řečice | 396 01 
Salačova Lhota | 395 01 
Samšín | 395 01 
Sedlice | 396 01 
Senožaty | 394 56 
Staré Bříště | 396 01 
Stojčín | 394 68 
Střítež | 393 01 
Střítež pod Křemešníkem | 393 01 
Svépravice | 393 01 
Syrov | 396 01 
Těchobuz | 395 01 
Těmice | 394 96 
Ústrašín | 393 01 
Útěchovice | 394 21 
Útěchovice pod Stražištěm | 394 22 
Útěchovičky | 394 14 
Včelnička | 394 70 
Velká Chyška | 394 28 
Velký Rybník | 393 01 
Veselá | 394 70 
Věžná | 395 01 
Vojslavice | 396 01 
Vokov | 393 01 
Vyklantice | 394 27 
Vyskytná | 394 05 
Vysoká Lhota | 395 01 
Vystrkov | 396 01 
Zachotín | 393 01 
Zajíčkov | 393 01 
Zhořec | 395 01 
Zlátenka | 395 01 
Želiv | 394 44 
Žirov | 393 01 
Žirovnice | 394 68
- 
Babice | 675 44 
Bačice | 675 55 
Bačkovice | 675 32 
Benetice | 675 06 
Biskupice-Pulkov | 675 58 
Blatnice | 675 51 
Bohušice | 675 51 
Bochovice | 675 05 
Bransouze | 675 21 
Březník | 675 74 
Budišov | 675 03 
Budkov | 675 42 
Cidlina | 675 44 
Čáslavice | 675 24 
Častohostice | 676 02 
Čechočovice | 675 22 
Čechtín | 675 07 
Červená Lhota | 675 07 
Číhalín | 675 07 
Číchov | 675 21 
Čikov | 675 78 
Číměř | 675 01 
Dalešice | 675 54 
Dědice | 675 41 
Dešov | 675 33 
Dolní Lažany | 675 51 
Dolní Vilémovice | 675 52 
Domamil | 675 43 
Dukovany | 675 56 
Hartvíkovice | 675 76 
Heraltice | 675 21 
Hluboké | 675 71 
Hodov | 675 04 
Horní Heřmanice | 675 05 
Horní Smrčné | 675 07 
Horní Újezd | 675 22 
Horní Vilémovice | 675 07 
Hornice | 675 32 
Hrotovice | 675 55 
Hroznatín | 675 05 
Hvězdoňovice | 675 21 
Chlístov | 675 22 
Chlum | 675 07 
Chotěbudice | 675 31 
Jakubov u Moravských Budějovic | 675 44 
Jaroměřice nad Rokytnou | 675 51 
Jasenice | 675 71 
Jemnice | 675 31 
Jinošov | 675 71 
Jiratice | 675 32 
Kamenná | 675 03 
Kdousov | 675 32 
Kladeruby nad Oslavou | 675 75 
Klučov | 675 52 
Kojatice | 675 32 
Kojatín | 675 03 
Kojetice | 675 23 
Komárovice | 675 26 
Koněšín | 675 02 
Kostníky | 675 32 
Kouty | 675 08 
Kozlany | 675 02 
Kožichovice | 674 01 
Krahulov | 675 21 
Kralice nad Oslavou | 675 73 
Kramolín | 675 77 
Krhov | 675 55 
Krokočín | 675 71 
Kuroslepy | 675 75 
Láz | 675 41 
Lesná | 675 26 
Lesní Jakubov | 675 73 
Lesonice | 675 44 
Lesůňky | 675 51 
Lhánice | 675 75 
Lhotice | 675 31 
Lipník | 675 52 
Litohoř | 675 44 
Litovany | 675 57 
